Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-03-16 06:18:33","24.7 ℃","89 %","125.6 °","0.8 m/s","1005.8 hPa","0 mm","90 %",
"2024-03-16 06:28:33","24.6 ℃","89.5 %","140.7 °","0.7 m/s","1006 hPa","0 mm","90 %",
"2024-03-16 06:38:33","24.5 ℃","90 %","114.5 °","0.4 m/s","1006.3 hPa","0 mm","90 %",
"2024-03-16 06:48:33","24.5 ℃","90 %","136.9 °","0.8 m/s","1006.4 hPa","0 mm","90 %",
"2024-03-16 06:58:33","24.5 ℃","90 %","137.8 °","0.6 m/s","1006.6 hPa","0 mm","90 %",
"2024-03-16 07:08:36","24.6 ℃","89.5 %","202.3 °","0.2 m/s","1006.8 hPa","0 mm","88 %",
"2024-03-16 07:18:33","24.8 ℃","89 %","123.3 °","0.5 m/s","1007 hPa","0 mm","88 %",
"2024-03-16 07:28:33","25 ℃","88.5 %","127.5 °","0.3 m/s","1007.1 hPa","0 mm","88 %",
"2024-03-16 07:38:33","25.1 ℃","88 %","135.2 °","0.5 m/s","1007.3 hPa","0 mm","88 %",
"2024-03-16 07:48:33","25.3 ℃","87 %","156.6 °","0.2 m/s","1007.5 hPa","0 mm","88 %",
"2024-03-16 07:58:33","25.6 ℃","86 %","355.7 °","0.4 m/s","1007.6 hPa","0 mm","88 %",
"2024-03-16 08:08:33","25.8 ℃","85.5 %","137.9 °","0.4 m/s","1007.7 hPa","0 mm","88 %",
"2024-03-16 08:18:33","26 ℃","85 %","131 °","0.7 m/s","1008.1 hPa","0 mm","88 %",
"2024-03-16 08:28:33","26 ℃","84 %","112.3 °","0.9 m/s","1008.1 hPa","0 mm","88 %",
"2024-03-16 08:38:33","26.2 ℃","83.5 %","99.3 °","1.5 m/s","1008.2 hPa","0 mm","88 %",
"2024-03-16 08:48:33","26.7 ℃","81.5 %","64.5 °","1.3 m/s","1008.2 hPa","0 mm","88 %",
"2024-03-16 08:58:33","27.1 ℃","80 %","72.3 °","1.4 m/s","1008.3 hPa","0 mm","88 %",
"2024-03-16 09:08:33","27.3 ℃","78.5 %","83.4 °","1.3 m/s","1008.4 hPa","0 mm","88 %",
"2024-03-16 09:18:36","27.5 ℃","77 %","85 °","1.8 m/s","1008.6 hPa","0 mm","92 %",
"2024-03-16 09:28:33","27.4 ℃","77 %","83.3 °","1.7 m/s","1008.7 hPa","0 mm","92 %",
"2024-03-16 09:38:33","27.6 ℃","77.5 %","78.5 °","1.1 m/s","1008.7 hPa","0 mm","92 %",
"2024-03-16 09:48:33","28 ℃","76 %","100.5 °","0.5 m/s","1008.7 hPa","0 mm","92 %",
"2024-03-16 09:58:33","28.2 ℃","74.5 %","72.3 °","1.1 m/s","1008.8 hPa","0.01 mm","92 %",
"2024-03-16 10:08:33","27.7 ℃","77 %","56.2 °","0.8 m/s","1008.9 hPa","0.01 mm","92 %",
"2024-03-16 10:18:33","28.1 ℃","75 %","104.5 °","1.3 m/s","1009 hPa","0.01 mm","98 %",
"2024-03-16 10:28:33","28.4 ℃","73.5 %","44.7 °","1.6 m/s","1009 hPa","0.01 mm","98 %",
"2024-03-16 10:38:33","28.2 ℃","72.5 %","61.2 °","1.3 m/s","1008.9 hPa","0.01 mm","98 %",
"2024-03-16 10:48:33","28.7 ℃","71 %","82.2 °","1.2 m/s","1008.8 hPa","0.01 mm","98 %",
"2024-03-16 10:58:33","28.7 ℃","70 %","60 °","2.5 m/s","1008.8 hPa","0.01 mm","98 %",
"2024-03-16 11:08:34","29 ℃","69.5 %","80.6 °","1.8 m/s","1008.7 hPa","0.01 mm","98 %",
"2024-03-16 11:18:33","29.2 ℃","68.5 %","80.4 °","1.2 m/s","1008.6 hPa","0.01 mm","98 %",
"2024-03-16 11:28:33","29.5 ℃","66 %","80.2 °","1.8 m/s","1008.3 hPa","0.01 mm","100 %",
"2024-03-16 11:38:33","29.5 ℃","66 %","79.8 °","0.8 m/s","1008.3 hPa","0.01 mm","100 %",
"2024-03-16 11:48:33","29.9 ℃","63.5 %","90.9 °","1.4 m/s","1008.2 hPa","0.01 mm","100 %",
"2024-03-16 11:58:33","30.5 ℃","61.5 %","91.7 °","0.8 m/s","1007.9 hPa","0.01 mm","100 %",
"2024-03-16 12:08:33","30.8 ℃","60 %","64.7 °","1.2 m/s","1007.7 hPa","0.01 mm","100 %",
"2024-03-16 12:18:33","31.6 ℃","57 %","97.9 °","0.8 m/s","1007.4 hPa","0.01 mm","100 %",
"2024-03-16 12:28:34","31.8 ℃","55.5 %","70 °","3 m/s","1007.2 hPa","0 mm","100 %",
"2024-03-16 12:38:33","31.5 ℃","55 %","89.8 °","2.4 m/s","1007.1 hPa","0 mm","100 %",
"2024-03-16 12:48:34","32.2 ℃","53 %","103 °","0.8 m/s","1006.9 hPa","0 mm","100 %",
"2024-03-16 12:58:33","32.7 ℃","51.5 %","130 °","2.2 m/s","1006.5 hPa","0 mm","100 %",
"2024-03-16 13:08:33","32.8 ℃","51 %","353.6 °","1.1 m/s","1006.2 hPa","0 mm","100 %",
"2024-03-16 13:18:33","33.3 ℃","49.5 %","42.6 °","2.8 m/s","1006 hPa","0 mm","100 %",
"2024-03-16 13:28:33","32.9 ℃","50.5 %","66.8 °","1.4 m/s","1005.9 hPa","0 mm","100 %",
"2024-03-16 13:38:33","33.6 ℃","48 %","50.9 °","1 m/s","1005.6 hPa","0 mm","100 %",
"2024-03-16 13:48:33","33 ℃","50 %","69.9 °","4.5 m/s","1005.3 hPa","0 mm","100 %",
"2024-03-16 13:58:33","32.5 ℃","52 %","77.4 °","3.4 m/s","1005.2 hPa","0 mm","100 %",
"2024-03-16 14:08:33","32.6 ℃","51 %","187.6 °","0.8 m/s","1005 hPa","0 mm","100 %",
"2024-03-16 14:18:34","33.5 ℃","49 %","75.3 °","1.4 m/s","1004.8 hPa","0 mm","100 %",
"2024-03-16 14:28:33","33.1 ℃","49.5 %","70.8 °","2.2 m/s","1004.5 hPa","0 mm","100 %",
"2024-03-16 14:38:33","32.1 ℃","53 %","61.7 °","2.1 m/s","1004.4 hPa","0 mm","100 %",
"2024-03-16 14:48:33","32.5 ℃","52 %","73.1 °","2.8 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-16 14:58:33","32.5 ℃","52.5 %","58.6 °","3.1 m/s","1004 hPa","0 mm","100 %",
"2024-03-16 15:08:33","32.5 ℃","51.5 %","75 °","4 m/s","1003.6 hPa","0 mm","100 %",
"2024-03-16 15:18:33","32.3 ℃","52 %","93.7 °","3.3 m/s","1003.6 hPa","0 mm","100 %",
"2024-03-16 15:28:34","32.2 ℃","53 %","52.4 °","3.3 m/s","1003.4 hPa","0 mm","100 %",
"2024-03-16 15:38:33","31.9 ℃","54 %","83.1 °","3.6 m/s","1003.4 hPa","0 mm","100 %",
"2024-03-16 15:48:33","31.2 ℃","55 %","92.3 °","1.1 m/s","1003.5 hPa","0 mm","100 %",
"2024-03-16 15:58:33","31.3 ℃","55.5 %","90.8 °","2.8 m/s","1003.4 hPa","0 mm","100 %",
"2024-03-16 16:08:33","31.6 ℃","53 %","103.3 °","2.6 m/s","1003.2 hPa","0 mm","100 %",
"2024-03-16 16:18:33","31.6 ℃","53.5 %","85.2 °","1.9 m/s","1003.1 hPa","0 mm","100 %",
"2024-03-16 16:28:33","31.7 ℃","53.5 %","104 °","1.3 m/s","1002.8 hPa","0 mm","100 %",
"2024-03-16 16:38:33","31.2 ℃","55.5 %","71.2 °","3 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-16 16:48:33","30.7 ℃","57 %","74.9 °","3.3 m/s","1002.7 hPa","0 mm","100 %",
"2024-03-16 16:58:33","30.8 ℃","57.5 %","93.7 °","3.4 m/s","1002.7 hPa","0 mm","100 %",
"2024-03-16 17:08:34","30.3 ℃","59 %","90.5 °","2.4 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-16 17:18:33","30 ℃","60 %","80.3 °","2.2 m/s","1002.5 hPa","0 mm","100 %",
"2024-03-16 17:28:33","29.6 ℃","61.5 %","94.8 °","1.3 m/s","1002.4 hPa","0 mm","100 %",
"2024-03-16 17:38:33","29.5 ℃","62.5 %","108.1 °","1.8 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-16 17:48:34","29.1 ℃","63.5 %","63.3 °","2.3 m/s","1002.4 hPa","0 mm","100 %",
"2024-03-16 17:58:33","28.6 ℃","65.5 %","101.4 °","4.6 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-16 18:08:33","28.3 ℃","66.5 %","91 °","3.8 m/s","1002.9 hPa","0 mm","100 %",
"2024-03-16 18:18:33","28 ℃","68.5 %","110.6 °","2.4 m/s","1003 hPa","0 mm","100 %",
"2024-03-16 18:38:33","27.4 ℃","70 %","87.2 °","2.9 m/s","1003.5 hPa","0 mm","100 %",
"2024-03-16 18:48:33","27.2 ℃","71 %","100.6 °","1.1 m/s","1003.7 hPa","0 mm","100 %",
"2024-03-16 18:58:33","27.1 ℃","71.5 %","107.5 °","1.4 m/s","1003.7 hPa","0 mm","100 %",
"2024-03-16 19:08:33","26.9 ℃","72.5 %","95 °","3.7 m/s","1003.8 hPa","0 mm","100 %",
"2024-03-16 19:18:34","26.6 ℃","73.5 %","65.9 °","2.2 m/s","1003.8 hPa","0 mm","100 %",
"2024-03-16 19:28:33","26.4 ℃","75 %","90.2 °","1.6 m/s","1003.8 hPa","0 mm","100 %",
"2024-03-16 19:38:33","26.2 ℃","76 %","74.2 °","2.4 m/s","1004 hPa","0 mm","100 %",
"2024-03-16 19:48:33","26.1 ℃","77 %","81.9 °","2.2 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-16 19:58:33","25.9 ℃","78 %","78.2 °","1.3 m/s","1004 hPa","0 mm","100 %",
"2024-03-16 20:08:33","25.7 ℃","79 %","75 °","2.7 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-16 20:18:33","25.6 ℃","79.5 %","74.6 °","2.1 m/s","1004.3 hPa","0 mm","100 %",
"2024-03-16 20:28:33","25.4 ℃","80 %","69.9 °","3 m/s","1004.3 hPa","0 mm","100 %",
"2024-03-16 20:38:34","25.3 ℃","81 %","28 °","0.8 m/s","1004.4 hPa","0 mm","100 %",
"2024-03-16 20:48:33","25.2 ℃","81 %","51.7 °","0.8 m/s","1004.7 hPa","0 mm","100 %",
"2024-03-16 20:58:33","25.1 ℃","82 %","79.7 °","2.3 m/s","1004.7 hPa","0 mm","100 %",
"2024-03-16 21:08:33","25 ℃","82 %","68.6 °","1.5 m/s","1004.6 hPa","0 mm","100 %",
"2024-03-16 21:18:33","24.9 ℃","83 %","84.7 °","1 m/s","1004.9 hPa","0 mm","100 %",
"2024-03-16 21:28:33","24.8 ℃","84 %","82.4 °","1.5 m/s","1005.3 hPa","0 mm","100 %",
"2024-03-16 21:38:33","24.8 ℃","84.5 %","90 °","0.6 m/s","1005.4 hPa","0 mm","100 %",
"2024-03-16 21:48:33","24.7 ℃","85 %","69.3 °","1.8 m/s","1005.4 hPa","0 mm","100 %",
"2024-03-16 21:58:34","24.7 ℃","85 %","102.7 °","1.1 m/s","1005.2 hPa","0 mm","100 %",
"2024-03-16 22:08:33","24.6 ℃","85.5 %","82.7 °","1.8 m/s","1005.2 hPa","0 mm","100 %",
"2024-03-16 22:18:33","24.6 ℃","86 %","83.8 °","1.6 m/s","1005.1 hPa","0 mm","100 %",
"2024-03-16 22:28:33","24.5 ℃","86 %","56.5 °","1.4 m/s","1005.1 hPa","0 mm","99 %",
"2024-03-16 22:38:33","24.6 ℃","86 %","59.7 °","1.2 m/s","1005.2 hPa","0 mm","99 %",
"2024-03-16 22:48:35","24.6 ℃","86.5 %","87.7 °","2.1 m/s","1005.2 hPa","0 mm","99 %",
"2024-03-16 22:58:33","24.6 ℃","86.5 %","77.6 °","3.3 m/s","1005.1 hPa","0 mm","99 %",
"2024-03-16 23:08:34","24.5 ℃","87 %","108 °","1 m/s","1005.3 hPa","0 mm","99 %",
"2024-03-16 23:18:33","24.4 ℃","87.5 %","95.2 °","1.7 m/s","1005.3 hPa","0 mm","99 %",
"2024-03-16 23:28:33","24.3 ℃","87.5 %","75.1 °","1.6 m/s","1005.1 hPa","0 mm","99 %",
"2024-03-16 23:38:33","24.3 ℃","88 %","75.1 °","0.9 m/s","1005.1 hPa","0 mm","98 %",
"2024-03-16 23:48:33","24.3 ℃","87.5 %","89.3 °","0.4 m/s","1005.1 hPa","0 mm","98 %",
"2024-03-16 23:58:33","24.3 ℃","87.5 %","53.7 °","1.4 m/s","1004.9 hPa","0 mm","98 %",
"2024-03-17 00:08:33","24.4 ℃","88 %","93.7 °","2.1 m/s","1005 hPa","0 mm","98 %",
"2024-03-17 00:18:33","24.3 ℃","88 %","96.2 °","1 m/s","1005 hPa","0 mm","98 %",
"2024-03-17 00:28:33","24.2 ℃","88.5 %","77.5 °","0.3 m/s","1005.1 hPa","0 mm","98 %",
"2024-03-17 00:38:33","24.3 ℃","88.5 %","66.9 °","1 m/s","1005.1 hPa","0 mm","98 %",
"2024-03-17 00:48:33","24.3 ℃","88 %","101 °","1.3 m/s","1005 hPa","0 mm","96 %",
"2024-03-17 00:58:33","24.2 ℃","88.5 %","77.8 °","0.7 m/s","1005.1 hPa","0 mm","96 %",
"2024-03-17 01:08:33","24.1 ℃","89 %","97.4 °","0.7 m/s","1005.1 hPa","0 mm","96 %",
"2024-03-17 01:18:34","24.1 ℃","89.5 %","96.4 °","1 m/s","1005 hPa","0 mm","96 %",
"2024-03-17 01:28:33","24 ℃","89.5 %","98.3 °","1 m/s","1004.8 hPa","0 mm","96 %",
"2024-03-17 01:38:33","24 ℃","90 %","98.1 °","0.7 m/s","1004.8 hPa","0 mm","96 %",
"2024-03-17 01:48:33","23.9 ℃","90.5 %","85.7 °","0.9 m/s","1004.5 hPa","0 mm","95 %",
"2024-03-17 01:58:33","23.8 ℃","90.5 %","90.1 °","0.4 m/s","1004.6 hPa","0 mm","95 %",
"2024-03-17 02:08:33","23.8 ℃","91 %","102.7 °","0.5 m/s","1004.5 hPa","0 mm","95 %",
"2024-03-17 02:18:34","23.8 ℃","91 %","92.8 °","1.1 m/s","1004.4 hPa","0 mm","95 %",
"2024-03-17 02:28:33","23.8 ℃","91 %","108.9 °","0.7 m/s","1004.3 hPa","0 mm","95 %",
"2024-03-17 02:38:33","23.7 ℃","90.5 %","164.1 °","0.4 m/s","1004.4 hPa","0 mm","95 %",
"2024-03-17 02:48:33","23.3 ℃","90.5 %","286.1 °","0.9 m/s","1004.3 hPa","0 mm","95 %",
"2024-03-17 03:18:34","23.2 ℃","92 %","320.3 °","0.4 m/s","1004.2 hPa","0 mm","93 %",
"2024-03-17 03:28:33","23.3 ℃","91.5 %","318.7 °","0.7 m/s","1004.2 hPa","0 mm","93 %",
"2024-03-17 03:38:33","23.3 ℃","91 %","4.8 °","0.8 m/s","1004.2 hPa","0 mm","93 %",
"2024-03-17 03:48:33","23.3 ℃","91 %","17.7 °","0.6 m/s","1004.1 hPa","0 mm","93 %",
"2024-03-17 03:58:33","23.4 ℃","90.5 %","341.5 °","0.5 m/s","1004.1 hPa","0 mm","93 %",
"2024-03-17 04:08:33","23.6 ℃","90.5 %","53.9 °","0.6 m/s","1004.1 hPa","0 mm","92 %",
"2024-03-17 04:18:33","23.7 ℃","90 %","231.1 °","0.2 m/s","1004 hPa","0 mm","92 %",
"2024-03-17 04:28:33","23.7 ℃","89.5 %","155.1 °","0.3 m/s","1003.9 hPa","0 mm","92 %",
"2024-03-17 04:38:34","23.7 ℃","89.5 %","196.9 °","0.4 m/s","1004 hPa","0 mm","92 %",
"2024-03-17 04:48:33","23.6 ℃","89.5 %","141.8 °","0.8 m/s","1004 hPa","0 mm","92 %",
"2024-03-17 04:58:33","23.6 ℃","89.5 %","125.8 °","0.5 m/s","1004.1 hPa","0 mm","92 %",
"2024-03-17 05:08:33","23.6 ℃","89.5 %","188.7 °","0.5 m/s","1004.1 hPa","0 mm","91 %",
"2024-03-17 05:18:33","23.7 ℃","90 %","129.4 °","0.7 m/s","1004.1 hPa","0 mm","91 %",
"2024-03-17 05:28:35","23.8 ℃","89.5 %","24.9 °","0.4 m/s","1004.1 hPa","0 mm","91 %",
"2024-03-17 05:38:33","23.8 ℃","89.5 %","75.9 °","0.5 m/s","1004 hPa","0 mm","91 %",
"2024-03-17 05:48:33","24 ℃","89 %","160.3 °","1.5 m/s","1004.1 hPa","0 mm","91 %",
"2024-03-17 05:58:33","24 ℃","89 %","151.8 °","0.8 m/s","1004.3 hPa","0 mm","91 %",
"2024-03-17 06:08:33","24 ℃","88.5 %","148.3 °","0.7 m/s","1004.3 hPa","0 mm","91 %",
"2024-03-17 06:18:33","24.2 ℃","88.5 %","122.4 °","0.7 m/s","1004.4 hPa","0 mm","89 %",
"2024-03-17 06:28:33","24.2 ℃","88 %","109.4 °","1.7 m/s","1004.3 hPa","0 mm","89 %",
"2024-03-17 06:38:33","24.1 ℃","88 %","143.8 °","1.2 m/s","1004.3 hPa","0 mm","89 %",
"2024-03-17 06:48:33","24 ℃","89 %","84.1 °","0.5 m/s","1004.4 hPa","0 mm","89 %",
"2024-03-17 06:58:33","24 ℃","89 %","127.7 °","2.1 m/s","1004.5 hPa","0 mm","89 %",
"2024-03-17 07:08:33","24 ℃","89 %","106.9 °","2.3 m/s","1004.6 hPa","0 mm","89 %",
"2024-03-17 07:18:33","24 ℃","89 %","84.8 °","1 m/s","1004.7 hPa","0 mm","89 %",
"2024-03-17 07:28:33","24 ℃","89 %","129.5 °","2.6 m/s","1004.8 hPa","0 mm","88 %",
"2024-03-17 07:38:33","24.1 ℃","89 %","114.3 °","1.4 m/s","1004.8 hPa","0 mm","88 %",
"2024-03-17 07:48:34","24.2 ℃","88.5 %","94.7 °","2.4 m/s","1005 hPa","0 mm","88 %",
"2024-03-17 07:58:33","24.2 ℃","88 %","121.5 °","1.8 m/s","1005.1 hPa","0 mm","88 %",
"2024-03-17 08:08:33","24.3 ℃","88 %","113.8 °","0.4 m/s","1005.1 hPa","0 mm","88 %",
"2024-03-17 08:18:33","24.4 ℃","88 %","153.2 °","0.8 m/s","1005.2 hPa","0 mm","88 %",
"2024-03-17 08:28:33","24.5 ℃","87 %","110.5 °","0.9 m/s","1005.2 hPa","0 mm","89 %",
"2024-03-17 08:38:33","24.8 ℃","86 %","89.4 °","1.1 m/s","1005.2 hPa","0 mm","89 %",
"2024-03-17 08:48:33","25.1 ℃","85.5 %","124.2 °","0.9 m/s","1005.4 hPa","0 mm","89 %",
"2024-03-17 08:58:33","25.3 ℃","83.5 %","106.8 °","2 m/s","1005.5 hPa","0 mm","89 %",
"2024-03-17 09:08:33","25.4 ℃","83.5 %","151.8 °","1 m/s","1005.7 hPa","0 mm","89 %",
"2024-03-17 09:18:39","25.6 ℃","82 %","105.1 °","1.7 m/s","1005.7 hPa","0 mm","89 %",
"2024-03-17 09:28:33","26.2 ℃","80 %","82.5 °","1 m/s","1005.7 hPa","0 mm","97 %",
"2024-03-17 09:38:33","26.3 ℃","79.5 %","148.8 °","0.9 m/s","1005.8 hPa","0 mm","97 %",
"2024-03-17 09:48:33","26.8 ℃","77.5 %","155.6 °","1.3 m/s","1005.7 hPa","0 mm","97 %",
"2024-03-17 09:58:33","26.9 ℃","77 %","110.6 °","0.3 m/s","1005.6 hPa","0 mm","97 %",
"2024-03-17 10:08:33","27.6 ℃","74.5 %","120.5 °","0.4 m/s","1005.5 hPa","0 mm","97 %",
"2024-03-17 10:18:33","28.4 ℃","71.5 %","127.8 °","0.4 m/s","1005.5 hPa","0 mm","97 %",
"2024-03-17 10:28:33","29 ℃","69 %","117.2 °","0.3 m/s","1005.3 hPa","0 mm","97 %",
"2024-03-17 10:38:33","29.3 ℃","68 %","150.2 °","2.4 m/s","1005.3 hPa","0 mm","100 %",
"2024-03-17 10:48:33","30.1 ℃","65 %","131.3 °","1.6 m/s","1005.1 hPa","0 mm","100 %",
"2024-03-17 10:58:34","30.1 ℃","64 %","109 °","0.6 m/s","1004.9 hPa","0 mm","100 %",
"2024-03-17 11:08:33","30.9 ℃","62.5 %","119.6 °","1.3 m/s","1004.7 hPa","0 mm","100 %",
"2024-03-17 11:18:33","30.4 ℃","63 %","307.5 °","0.9 m/s","1004.5 hPa","0 mm","100 %",
"2024-03-17 11:28:33","30.7 ℃","62 %","80 °","2.2 m/s","1004.5 hPa","0 mm","100 %",
"2024-03-17 11:38:33","30.6 ℃","61.5 %","101.6 °","0.9 m/s","1004.3 hPa","0 mm","100 %",
"2024-03-17 11:48:33","31.4 ℃","59.5 %","80.1 °","1.8 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-17 11:58:34","31.9 ℃","57.5 %","204.7 °","0.6 m/s","1003.8 hPa","0 mm","100 %",
"2024-03-17 12:08:33","32.2 ℃","56.5 %","129.4 °","2.1 m/s","1003.6 hPa","0 mm","100 %",
"2024-03-17 12:18:34","32.4 ℃","54.5 %","86.2 °","0.9 m/s","1003.4 hPa","0 mm","100 %",
"2024-03-17 12:28:33","33 ℃","52.5 %","161.4 °","0.4 m/s","1003.2 hPa","0 mm","100 %",
"2024-03-17 12:38:33","32.1 ℃","53 %","164.4 °","2.1 m/s","1002.7 hPa","0 mm","100 %",
"2024-03-17 12:48:34","32.5 ℃","52.5 %","54.7 °","0.5 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-17 12:58:34","33.1 ℃","51 %","43.2 °","1.6 m/s","1002.2 hPa","0 mm","100 %",
"2024-03-17 13:08:34","33.4 ℃","51.5 %","138.2 °","1 m/s","1001.9 hPa","0 mm","100 %",
"2024-03-17 13:18:33","33.2 ℃","51 %","32.9 °","0.3 m/s","1001.7 hPa","0 mm","100 %",
"2024-03-17 13:28:33","34.1 ℃","48.5 %","87.7 °","1 m/s","1001.6 hPa","0 mm","100 %",
"2024-03-17 13:38:34","34.8 ℃","46.5 %","81.5 °","0.7 m/s","1001.3 hPa","0 mm","100 %",
"2024-03-17 13:48:33","35.1 ℃","45.5 %","83.7 °","1.8 m/s","1001 hPa","0 mm","100 %",
"2024-03-17 13:58:33","35.2 ℃","46.5 %","100.3 °","0.8 m/s","1000.8 hPa","0 mm","100 %",
"2024-03-17 14:08:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 14:18:37"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 14:28:37"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 14:38:37"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 14:48:37"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 14:58:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:08:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:18:34"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:28:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:38:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:48:38"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-03-17 15:58:33","32.3 ℃","56 %","63.7 °","3.4 m/s","998.8 hPa","0 mm","100 %",
"2024-03-17 16:08:33","32.5 ℃","56 %","58.1 °","4.5 m/s","999 hPa","0 mm","100 %",
"2024-03-17 16:18:33","31.8 ℃","58 %","60.5 °","3.4 m/s","999.2 hPa","0 mm","100 %",
"2024-03-17 16:28:33","31.7 ℃","58 %","78.5 °","2.9 m/s","999.4 hPa","0 mm","100 %",
"2024-03-17 16:38:33","31 ℃","60 %","41 °","2.1 m/s","999.5 hPa","0 mm","100 %",
"2024-03-17 16:48:33","30.7 ℃","61.5 %","49.6 °","1.5 m/s","999.6 hPa","0 mm","100 %",
"2024-03-17 16:58:33","30.2 ℃","62.5 %","57.8 °","4 m/s","999.7 hPa","0 mm","100 %",
"2024-03-17 17:08:33","29.8 ℃","64 %","61.7 °","3.6 m/s","1000.1 hPa","0 mm","100 %",
"2024-03-17 17:18:33","30 ℃","64 %","54.3 °","2.1 m/s","1000.1 hPa","0 mm","100 %",
"2024-03-17 17:28:33","29.4 ℃","65.5 %","72.7 °","2.6 m/s","1000.2 hPa","0 mm","100 %",
"2024-03-17 17:38:33","29.3 ℃","66 %","90.1 °","2.6 m/s","1000.5 hPa","0 mm","100 %",
"2024-03-17 17:48:33","28.8 ℃","67.5 %","68.5 °","2.1 m/s","1000.7 hPa","0 mm","100 %",
"2024-03-17 17:58:33","28.3 ℃","69.5 %","62.5 °","2.3 m/s","1001 hPa","0 mm","100 %",
"2024-03-17 18:08:33","28.2 ℃","70.5 %","91.3 °","2.4 m/s","1001.2 hPa","0 mm","100 %",
"2024-03-17 18:18:33","27.8 ℃","71.5 %","54.2 °","2.4 m/s","1001.4 hPa","0 mm","100 %",
"2024-03-17 18:28:33","27.5 ℃","73 %","88.2 °","3.2 m/s","1001.6 hPa","0 mm","100 %",
"2024-03-17 18:38:33","27.3 ℃","73.5 %","77.8 °","2.9 m/s","1001.8 hPa","0 mm","100 %",
"2024-03-17 18:48:33","27 ℃","75 %","69.2 °","2.1 m/s","1001.9 hPa","0 mm","100 %",
"2024-03-17 18:58:34","26.9 ℃","75.5 %","77.8 °","1.2 m/s","1002.2 hPa","0 mm","100 %",
"2024-03-17 19:08:33","26.8 ℃","76 %","76.8 °","1.5 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-17 19:18:33","26.6 ℃","77 %","66.7 °","3.3 m/s","1002.6 hPa","0 mm","100 %",
"2024-03-17 19:28:33","26.5 ℃","77.5 %","34.7 °","1.2 m/s","1002.7 hPa","0 mm","100 %",
"2024-03-17 19:38:33","26.3 ℃","78 %","69.8 °","2.8 m/s","1003 hPa","0 mm","100 %",
"2024-03-17 19:48:33","26.2 ℃","78 %","89.2 °","2.8 m/s","1003.2 hPa","0 mm","100 %",
"2024-03-17 19:58:33","26.1 ℃","78.5 %","59.6 °","1.5 m/s","1003.5 hPa","0 mm","100 %",
"2024-03-17 20:08:33","26.1 ℃","79 %","25 °","1.6 m/s","1003.6 hPa","0 mm","100 %",
"2024-03-17 20:18:33","26 ℃","80 %","57.3 °","2.3 m/s","1003.8 hPa","0 mm","100 %",
"2024-03-17 20:28:34","25.9 ℃","80.5 %","94.6 °","1.6 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-17 20:38:33","25.8 ℃","80.5 %","56.6 °","0.9 m/s","1004.2 hPa","0 mm","100 %",
"2024-03-17 20:48:33","25.7 ℃","81 %","88.5 °","1.4 m/s","1004.1 hPa","0 mm","100 %",
"2024-03-17 20:58:33","25.7 ℃","81.5 %","80.4 °","2 m/s","1004.2 hPa","0 mm","100 %",
"2024-03-17 21:08:33","25.6 ℃","82.5 %","55.8 °","1.2 m/s","1004.6 hPa","0 mm","100 %",
"2024-03-17 21:18:33","25.5 ℃","82.5 %","65.5 °","1.5 m/s","1004.8 hPa","0 mm","100 %",
"2024-03-17 21:28:33","25.5 ℃","82.5 %","70.7 °","1.7 m/s","1005.1 hPa","0 mm","100 %",
"2024-03-17 21:38:33","25.5 ℃","82.5 %","75.6 °","1.7 m/s","1005.1 hPa","0 mm","100 %",
"2024-03-17 21:48:33","25.5 ℃","83 %","58.8 °","0.8 m/s","1005.2 hPa","0 mm","100 %",
