Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-09-07 12:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 12:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 12:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 12:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 13:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 13:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 13:31:25","33.7 ℃","54.5 %","78.9 °","1.5 m/s","1005.2 hPa","0 mm","100 %",
"2024-09-07 13:46:25","33 ℃","58 %","79.3 °","1.1 m/s","1005.1 hPa","0 mm","100 %",
"2024-09-07 14:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 14:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 14:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 14:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 15:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 15:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 15:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 15:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 16:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 16:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 16:31:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 16:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 17:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 17:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 17:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 17:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 18:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 18:16:31"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 18:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 18:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 19:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 19:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 19:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 19:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 20:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 20:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 20:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 20:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 21:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 21:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 21:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 21:46:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 22:01:26"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-07 22:16:25","28 ℃","66.5 %","20.6 °","1.5 m/s","1005.6 hPa","0 mm","100 %",
"2024-09-07 22:31:25","27.9 ℃","67.5 %","54.8 °","0.5 m/s","1005.7 hPa","0 mm","99 %",
"2024-09-07 22:46:25","27.7 ℃","68.5 %","73.3 °","0.4 m/s","1005.8 hPa","0 mm","99 %",
"2024-09-07 23:01:25","27.7 ℃","68.5 %","34.9 °","1 m/s","1005.8 hPa","0 mm","99 %",
"2024-09-07 23:16:25","27.8 ℃","68 %","6.7 °","1 m/s","1005.7 hPa","0 mm","99 %",
"2024-09-07 23:31:25","27.7 ℃","68 %","347.4 °","1.1 m/s","1005.6 hPa","0 mm","99 %",
"2024-09-07 23:46:25","27.5 ℃","69 %","32.6 °","1.4 m/s","1005.5 hPa","0 mm","98 %",
"2024-09-08 00:01:25","27.2 ℃","70.5 %","7.7 °","0.8 m/s","1005.5 hPa","0 mm","98 %",
"2024-09-08 00:16:25","26.9 ℃","70.5 %","17.5 °","1.2 m/s","1005.3 hPa","0 mm","98 %",
"2024-09-08 00:31:25","26.6 ℃","71.5 %","319.8 °","0.6 m/s","1005.2 hPa","0 mm","98 %",
"2024-09-08 00:46:25","26.1 ℃","73.5 %","346.6 °","0.1 m/s","1005.2 hPa","0 mm","96 %",
"2024-09-08 01:01:25","25.3 ℃","78 %","194.1 °","0.2 m/s","1005.2 hPa","0 mm","96 %",
"2024-09-08 01:16:25","24.5 ℃","82.5 %","138.3 °","0.9 m/s","1005.2 hPa","0 mm","96 %",
"2024-09-08 01:31:25","24 ℃","85 %","109.9 °","0.4 m/s","1005.5 hPa","0 mm","96 %",
"2024-09-08 01:46:25","23.7 ℃","85 %","292.2 °","1.2 m/s","1005.6 hPa","0 mm","95 %",
"2024-09-08 02:01:25","23.7 ℃","84.5 %","257.3 °","1 m/s","1005.3 hPa","0 mm","95 %",
"2024-09-08 02:16:25","23.6 ℃","85 %","254.4 °","1 m/s","1005.2 hPa","0 mm","95 %",
"2024-09-08 02:31:25","23.5 ℃","85.5 %","240.8 °","1.3 m/s","1005.1 hPa","0 mm","95 %",
"2024-09-08 02:46:25","23.3 ℃","87 %","305.8 °","0.9 m/s","1004.8 hPa","0 mm","94 %",
"2024-09-08 03:01:25","23.2 ℃","87.5 %","331.1 °","0.8 m/s","1004.7 hPa","0 mm","94 %",
"2024-09-08 03:16:25","23 ℃","88 %","51.8 °","0.6 m/s","1004.7 hPa","0 mm","94 %",
"2024-09-08 03:31:25","23 ℃","87.5 %","291.8 °","0.7 m/s","1004.7 hPa","0 mm","94 %",
"2024-09-08 03:46:25","23 ℃","87.5 %","139.7 °","0.5 m/s","1004.8 hPa","0 mm","92 %",
"2024-09-08 04:01:25","22.8 ℃","88.5 %","164.5 °","0.4 m/s","1004.9 hPa","0 mm","92 %",
"2024-09-08 04:16:25","22.7 ℃","89 %","127.3 °","0.7 m/s","1005.1 hPa","0 mm","92 %",
"2024-09-08 04:31:25","22.6 ℃","89 %","156.8 °","0.6 m/s","1005.2 hPa","0 mm","92 %",
"2024-09-08 04:46:25","22.6 ℃","90 %","250.4 °","0.1 m/s","1005.1 hPa","0 mm","92 %",
"2024-09-08 05:01:25","22.4 ℃","90 %","169.2 °","0.6 m/s","1005.3 hPa","0 mm","91 %",
"2024-09-08 05:16:25","22.5 ℃","90.5 %","270.7 °","0.2 m/s","1005.7 hPa","0 mm","91 %",
"2024-09-08 05:31:25","22.5 ℃","90.5 %","266.3 °","0.1 m/s","1005.9 hPa","0 mm","91 %",
"2024-09-08 05:46:25","22.3 ℃","91 %","96.3 °","0.1 m/s","1006 hPa","0 mm","91 %",
"2024-09-08 06:01:25","22.3 ℃","91 %","194.5 °","0.1 m/s","1006.1 hPa","0 mm","90 %",
"2024-09-08 06:16:25","22.1 ℃","90.5 %","210.3 °","0.3 m/s","1006.3 hPa","0 mm","90 %",
"2024-09-08 06:31:25","22.1 ℃","90 %","152.2 °","0.7 m/s","1006.3 hPa","0 mm","90 %",
"2024-09-08 06:46:25","22.1 ℃","89.5 %","286.3 °","0.7 m/s","1006.2 hPa","0 mm","90 %",
"2024-09-08 07:01:25","22.4 ℃","88 %","268.4 °","0.1 m/s","1006.4 hPa","0 mm","90 %",
"2024-09-08 07:16:25","23.1 ℃","85 %","252.4 °","0.9 m/s","1006.6 hPa","0 mm","90 %",
"2024-09-08 07:31:25","23.7 ℃","83.5 %","173.2 °","0.6 m/s","1006.6 hPa","0 mm","90 %",
"2024-09-08 07:46:25","24.7 ℃","81.5 %","58.5 °","0.3 m/s","1006.6 hPa","0 mm","90 %",
"2024-09-08 08:01:25","25.8 ℃","77 %","252.8 °","1.8 m/s","1006.7 hPa","0 mm","90 %",
"2024-09-08 08:16:25","26.4 ℃","72 %","293.2 °","1.2 m/s","1006.3 hPa","0 mm","94 %",
"2024-09-08 08:31:25","26.8 ℃","70.5 %","289.3 °","0.8 m/s","1006.5 hPa","0 mm","94 %",
"2024-09-08 08:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-09-08 09:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-09-08 09:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-09-08 09:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 09:46:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 10:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 10:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 10:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 10:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 11:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 11:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 11:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 11:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 12:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 12:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 12:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 12:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 13:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 13:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 13:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 13:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 14:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 14:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 14:31:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 14:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 15:01:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 15:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 15:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 15:46:40"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 16:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 16:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 16:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 16:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 17:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 17:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 17:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 17:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 18:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 18:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 18:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 18:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 19:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 19:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 19:31:30"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 19:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 20:01:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 20:16:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 20:31:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 20:46:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-09-08 21:01:25","27.1 ℃","63.5 %","338.9 °","0.3 m/s","1005.5 hPa","0 mm","100 %",
"2024-09-08 21:16:25","26.7 ℃","66 %","1.5 °","0.2 m/s","1005.7 hPa","0 mm","100 %",
"2024-09-08 21:31:25","26.3 ℃","69 %","129.6 °","0.7 m/s","1005.8 hPa","0 mm","100 %",
"2024-09-08 21:46:25","25.8 ℃","71.5 %","75.8 °","0.3 m/s","1006 hPa","0 mm","100 %",
"2024-09-08 22:01:25","25.7 ℃","73 %","148.8 °","0.4 m/s","1006.2 hPa","0 mm","100 %",
"2024-09-08 22:16:25","25.6 ℃","75 %","40.7 °","0.3 m/s","1006.2 hPa","0 mm","100 %",
"2024-09-08 22:31:25","25.3 ℃","74.5 %","273.5 °","1 m/s","1005.8 hPa","0 mm","100 %",
"2024-09-08 22:46:25","25.1 ℃","71.5 %","182.2 °","0.5 m/s","1005.8 hPa","0 mm","99 %",
"2024-09-08 23:01:25","25.2 ℃","70.5 %","157 °","0.7 m/s","1005.6 hPa","0 mm","99 %",
"2024-09-08 23:16:25","25.3 ℃","70.5 %","225.4 °","0.2 m/s","1005.6 hPa","0 mm","99 %",
"2024-09-08 23:31:25","25.3 ℃","70.5 %","164.4 °","0.4 m/s","1005.6 hPa","0 mm","99 %",
"2024-09-08 23:46:25","25.4 ℃","66 %","94.3 °","0.8 m/s","1005.4 hPa","0 mm","99 %",
"2024-09-09 00:01:25","25.8 ℃","61.5 %","81.3 °","0.5 m/s","1005.2 hPa","0 mm","97 %",
"2024-09-09 00:16:25","26 ℃","61.5 %","75.9 °","0.3 m/s","1005.3 hPa","0 mm","97 %",
"2024-09-09 00:31:25","25.9 ℃","62 %","346.8 °","0.1 m/s","1005 hPa","0 mm","97 %",
"2024-09-09 00:46:25","25.9 ℃","60 %","272.8 °","0.6 m/s","1004.6 hPa","0 mm","97 %",
"2024-09-09 01:01:25","25.8 ℃","61 %","113.7 °","0.5 m/s","1004.4 hPa","0 mm","97 %",
"2024-09-09 01:16:25","25.5 ℃","62 %","194.4 °","0.6 m/s","1004.2 hPa","0 mm","96 %",
"2024-09-09 01:31:25","25.1 ℃","65 %","264.7 °","0.7 m/s","1004.2 hPa","0 mm","96 %",
"2024-09-09 01:46:25","24.9 ℃","66 %","152.8 °","0.2 m/s","1004.1 hPa","0 mm","96 %",
"2024-09-09 02:01:25","24.6 ℃","65 %","275.8 °","0.6 m/s","1004 hPa","0 mm","96 %",
"2024-09-09 02:16:25","24.5 ℃","64.5 %","121.8 °","0.3 m/s","1003.9 hPa","0 mm","94 %",
"2024-09-09 02:31:25","24.5 ℃","65.5 %","259.8 °","0.3 m/s","1003.8 hPa","0 mm","94 %",
"2024-09-09 02:46:25","24.3 ℃","64 %","327.1 °","0.8 m/s","1003.8 hPa","0 mm","94 %",
"2024-09-09 03:01:25","24.4 ℃","65.5 %","343.2 °","0.6 m/s","1003.9 hPa","0 mm","94 %",
"2024-09-09 03:16:25","24.3 ℃","66 %","312.7 °","0.7 m/s","1003.9 hPa","0 mm","93 %",
"2024-09-09 03:31:25","24.3 ℃","67 %","70.4 °","0.2 m/s","1003.9 hPa","0 mm","93 %",
"2024-09-09 03:46:25","24.1 ℃","67.5 %","295.1 °","1.2 m/s","1003.7 hPa","0 mm","93 %",
"2024-09-09 04:01:25","24.3 ℃","65.5 %","43.4 °","1.1 m/s","1003.6 hPa","0 mm","93 %",
"2024-09-09 04:16:25","24.6 ℃","65 %","299 °","1.5 m/s","1003.7 hPa","0 mm","93 %",
"2024-09-09 04:31:25","25 ℃","62.5 %","272.7 °","0.9 m/s","1003.6 hPa","0 mm","92 %",
"2024-09-09 04:46:25","25.4 ℃","60 %","292.3 °","1.5 m/s","1003.8 hPa","0 mm","92 %",
"2024-09-09 05:01:25","25.7 ℃","59 %","307 °","1.2 m/s","1003.8 hPa","0 mm","92 %",
"2024-09-09 05:16:25","25.7 ℃","59 %","266.4 °","0.3 m/s","1003.8 hPa","0 mm","92 %",
"2024-09-09 05:31:25","25.9 ℃","60 %","285.4 °","2.1 m/s","1003.8 hPa","0 mm","90 %",
"2024-09-09 05:46:25","26.3 ℃","60 %","2.8 °","3.4 m/s","1003.9 hPa","0 mm","90 %",
"2024-09-09 06:01:25","26.5 ℃","59.5 %","309.2 °","2.2 m/s","1004.1 hPa","0 mm","90 %",
"2024-09-09 06:16:25","26.6 ℃","58.5 %","291.5 °","2.4 m/s","1004.3 hPa","0 mm","90 %",
"2024-09-09 06:31:25","26.5 ℃","59 %","340.7 °","2.5 m/s","1004.3 hPa","0 mm","90 %",
"2024-09-09 06:46:25","26.7 ℃","58 %","32.6 °","1.3 m/s","1004.3 hPa","0 mm","89 %",
"2024-09-09 07:01:25","26.9 ℃","57 %","293.2 °","3.5 m/s","1004.5 hPa","0 mm","89 %",
"2024-09-09 07:16:25","27 ℃","57 %","326 °","2.3 m/s","1004.7 hPa","0 mm","89 %",
"2024-09-09 07:31:25","27.1 ℃","56.5 %","328.5 °","4.4 m/s","1005 hPa","0 mm","89 %",
"2024-09-09 07:46:25","27.2 ℃","57 %","293.6 °","0.6 m/s","1005 hPa","0 mm","88 %",
"2024-09-09 08:01:25","27.3 ℃","56 %","298.7 °","3.1 m/s","1005.1 hPa","0 mm","88 %",
"2024-09-09 08:16:25","27.1 ℃","57.5 %","315.2 °","1.1 m/s","1005.3 hPa","0 mm","88 %",
"2024-09-09 08:31:25","27 ℃","57.5 %","309.4 °","3.2 m/s","1005.6 hPa","0 mm","88 %",
"2024-09-09 08:46:25","27 ℃","58 %","296.5 °","3.5 m/s","1005.8 hPa","0 mm","89 %",
"2024-09-09 09:01:25","27 ℃","58.5 %","299.6 °","3.2 m/s","1006 hPa","0 mm","89 %",
"2024-09-09 09:16:25","27.1 ℃","58.5 %","305.4 °","1.3 m/s","1006.2 hPa","0 mm","89 %",
"2024-09-09 09:31:25","27.3 ℃","57 %","351.6 °","3.5 m/s","1006.2 hPa","0 mm","89 %",
"2024-09-09 09:46:25","27.4 ℃","55.5 %","318.1 °","2.7 m/s","1005.9 hPa","0 mm","89 %",
"2024-09-09 10:01:25","27.9 ℃","54 %","343.8 °","1.9 m/s","1005.8 hPa","0 mm","93 %",
"2024-09-09 10:16:25","27.9 ℃","54 %","342.6 °","4.9 m/s","1006 hPa","0 mm","93 %",
"2024-09-09 10:31:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-09-09 10:46:29"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-09-09 11:01:25","27.5 ℃","55 %","343.2 °","4.3 m/s","1006.2 hPa","0 mm","97 %",
"2024-09-09 11:16:25","27.2 ℃","57 %","322.7 °","2.4 m/s","1006.4 hPa","0 mm","97 %",
"2024-09-09 11:31:25","27.3 ℃","56.5 %","319.4 °","2.7 m/s","1006.4 hPa","0 mm","97 %",
"2024-09-09 11:46:25","27.2 ℃","56 %","339.2 °","2.4 m/s","1006.1 hPa","0 mm","97 %",
"2024-09-09 12:01:25","27.5 ℃","57 %","321.8 °","2.7 m/s","1006 hPa","0 mm","100 %",
"2024-09-09 12:16:25","27.8 ℃","58 %","326.2 °","1.3 m/s","1006.1 hPa","0 mm","100 %",
"2024-09-09 12:31:25","28 ℃","58 %","347.6 °","2.9 m/s","1005.7 hPa","0 mm","100 %",
"2024-09-09 12:46:25","27.8 ℃","57.5 %","339.3 °","1.5 m/s","1005.6 hPa","0 mm","100 %",
"2024-09-09 13:01:25","27.4 ℃","58 %","323.4 °","3 m/s","1005.2 hPa","0 mm","100 %",
"2024-09-09 13:16:25","27.1 ℃","57.5 %","295.9 °","2.5 m/s","1005.1 hPa","0 mm","100 %",
"2024-09-09 13:31:25","26.9 ℃","57 %","332.1 °","2.5 m/s","1004.8 hPa","0 mm","100 %",
"2024-09-09 13:46:25","27 ℃","58 %","308.1 °","4.1 m/s","1005 hPa","0 mm","100 %",
"2024-09-09 14:01:25","26.8 ℃","60 %","343.5 °","1.2 m/s","1005 hPa","0 mm","100 %",
"2024-09-09 14:16:25","26.7 ℃","61 %","327.2 °","3.7 m/s","1005 hPa","0 mm","100 %",
"2024-09-09 14:31:25","26.5 ℃","59 %","308.1 °","3 m/s","1004.6 hPa","0 mm","100 %",
"2024-09-09 14:46:25","26.1 ℃","61 %","308 °","3.3 m/s","1004.4 hPa","0 mm","100 %",
"2024-09-09 15:01:25","25.7 ℃","62 %","346.1 °","2.1 m/s","1004.4 hPa","0 mm","100 %",
"2024-09-09 15:16:25","25.6 ℃","62 %","334.5 °","2.7 m/s","1004.2 hPa","0 mm","100 %",
"2024-09-09 15:31:25","25.7 ℃","61.5 %","293.8 °","2.1 m/s","1004.1 hPa","0 mm","100 %",
"2024-09-09 15:46:25","25.7 ℃","63 %","318.2 °","1.1 m/s","1004.2 hPa","0 mm","100 %",
"2024-09-09 16:01:25","25.7 ℃","63 %","307.4 °","1 m/s","1004.1 hPa","0 mm","100 %",
"2024-09-09 16:16:25","25.9 ℃","62.5 %","339.1 °","1.3 m/s","1004.1 hPa","0 mm","100 %",
"2024-09-09 16:31:25","25.9 ℃","63 %","143.8 °","0.4 m/s","1004 hPa","0 mm","100 %",
"2024-09-09 16:46:25","26 ℃","63.5 %","204.5 °","0.5 m/s","1003.9 hPa","0 mm","100 %",
"2024-09-09 17:01:25","26.2 ℃","62.5 %","287 °","1.7 m/s","1003.9 hPa","0 mm","100 %",
"2024-09-09 17:16:25","26 ℃","64 %","211.2 °","0.9 m/s","1003.9 hPa","0 mm","100 %",
"2024-09-09 17:31:25","25.8 ℃","64.5 %","245.4 °","0.8 m/s","1003.8 hPa","0 mm","100 %",
"2024-09-09 17:46:25","25.8 ℃","63.5 %","211.2 °","0.6 m/s","1003.7 hPa","0 mm","100 %",
"2024-09-09 18:01:25","25.8 ℃","63.5 %","267.9 °","1.1 m/s","1003.7 hPa","0 mm","100 %",
"2024-09-09 18:16:25","25.9 ℃","62.5 %","301.6 °","1 m/s","1003.7 hPa","0 mm","100 %",
"2024-09-09 18:31:26","25.9 ℃","63 %","225.4 °","0.3 m/s","1003.9 hPa","0 mm","100 %",
"2024-09-09 18:46:25","25.8 ℃","64 %","289.4 °","1.3 m/s","1004 hPa","0 mm","100 %",
"2024-09-09 19:01:25","25.6 ℃","65.5 %","242.1 °","0.7 m/s","1004.2 hPa","0 mm","100 %",
"2024-09-09 19:16:25","25.4 ℃","66 %","184.2 °","0.7 m/s","1004.2 hPa","0 mm","100 %",
"2024-09-09 19:31:25","25.5 ℃","65.5 %","285.6 °","0.4 m/s","1004.1 hPa","0 mm","100 %",
"2024-09-09 19:46:25","25.6 ℃","65 %","314.4 °","0.6 m/s","1004.2 hPa","0 mm","100 %",
"2024-09-09 20:01:25","25.6 ℃","65.5 %","299.1 °","0.8 m/s","1004.4 hPa","0 mm","100 %",
"2024-09-09 20:16:25","25.4 ℃","66.5 %","262.1 °","1.3 m/s","1004.5 hPa","0 mm","100 %",
"2024-09-09 20:31:25","25.3 ℃","65.5 %","241.2 °","1.6 m/s","1004.7 hPa","0 mm","100 %",
"2024-09-09 20:46:25","25.5 ℃","64.5 %","213.3 °","0.6 m/s","1004.9 hPa","0 mm","100 %",
"2024-09-09 21:01:25","25.1 ℃","65.5 %","251.8 °","0.8 m/s","1005.1 hPa","0 mm","100 %",
"2024-09-09 21:16:25","25.1 ℃","65 %","289.7 °","0.9 m/s","1005.1 hPa","0 mm","100 %",
"2024-09-09 21:31:25","24.8 ℃","66.5 %","137.5 °","0.7 m/s","1005.4 hPa","0 mm","100 %",
"2024-09-09 21:46:25","24.5 ℃","68 %","177.4 °","0.8 m/s","1005.5 hPa","0 mm","99 %",
"2024-09-09 22:01:25","24.5 ℃","70 %","12.1 °","0.4 m/s","1005.6 hPa","0 mm","99 %",
"2024-09-09 22:16:25","24.5 ℃","71 %","127.9 °","0.7 m/s","1005.5 hPa","0 mm","99 %",
